holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,time_diff,cluster_id
,294.73,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-11 17:00:00,4137,0 days 00:00:00,2564
,294.73,0.0,0.0,90,Rain,light rain,2017-06-11 17:00:00,4137,0 days 00:00:00,2564
,294.95,0.0,0.0,75,Rain,light rain,2017-06-11 18:00:00,3636,0 days 01:00:00,2564
,294.95,0.0,0.0,75,Thunderstorm,thunderstorm,2017-06-11 18:00:00,3636,0 days 00:00:00,2564
,294.95,0.0,0.0,40,Rain,heavy intensity rain,2017-06-11 19:00:00,3214,0 days 01:00:00,2564
,294.95,0.0,0.0,40,Mist,mist,2017-06-11 19:00:00,3214,0 days 00:00:00,2564
,294.87,0.0,0.0,75,Rain,light rain,2017-06-11 20:00:00,2960,0 days 01:00:00,2564
,294.82,0.0,0.0,1,Clear,sky is clear,2017-06-11 21:00:00,2666,0 days 01:00:00,2564
,293.75,0.0,0.0,90,Mist,mist,2017-06-11 22:00:00,2072,0 days 01:00:00,2564
,293.75,0.0,0.0,90,Haze,haze,2017-06-11 22:00:00,2072,0 days 00:00:00,2564
,293.15,0.0,0.0,1,Fog,fog,2017-06-11 23:00:00,1183,0 days 01:00:00,2564
,293.15,0.0,0.0,1,Mist,mist,2017-06-11 23:00:00,1183,0 days 00:00:00,2564
,293.15,0.0,0.0,1,Haze,haze,2017-06-11 23:00:00,1183,0 days 00:00:00,2564
,292.88,0.0,0.0,1,Mist,mist,2017-06-12 00:00:00,658,0 days 01:00:00,2564
,292.88,0.0,0.0,1,Fog,fog,2017-06-12 00:00:00,658,0 days 00:00:00,2564
,292.88,0.0,0.0,1,Haze,haze,2017-06-12 00:00:00,658,0 days 00:00:00,2564
,292.29,0.0,0.0,90,Mist,mist,2017-06-12 01:00:00,412,0 days 01:00:00,2564
,292.29,0.0,0.0,90,Fog,fog,2017-06-12 01:00:00,412,0 days 00:00:00,2564
,291.96,0.0,0.0,90,Mist,mist,2017-06-12 02:00:00,308,0 days 01:00:00,2564
,291.96,0.0,0.0,90,Fog,fog,2017-06-12 02:00:00,308,0 days 00:00:00,2564
,291.41,0.0,0.0,90,Fog,fog,2017-06-12 03:00:00,320,0 days 01:00:00,2564
,291.41,0.0,0.0,90,Mist,mist,2017-06-12 03:00:00,320,0 days 00:00:00,2564
,291.09,0.0,0.0,90,Fog,fog,2017-06-12 04:00:00,880,0 days 01:00:00,2564
,291.09,0.0,0.0,90,Mist,mist,2017-06-12 04:00:00,880,0 days 00:00:00,2564
,291.02,0.0,0.0,1,Fog,fog,2017-06-12 05:00:00,2830,0 days 01:00:00,2564
,291.02,0.0,0.0,1,Mist,mist,2017-06-12 05:00:00,2830,0 days 00:00:00,2564
,290.61,0.0,0.0,90,Mist,mist,2017-06-12 06:00:00,5621,0 days 01:00:00,2564
,290.61,0.0,0.0,90,Fog,fog,2017-06-12 06:00:00,5621,0 days 00:00:00,2564
,290.61,0.0,0.0,90,Mist,mist,2017-06-12 07:00:00,6068,0 days 01:00:00,2564
,290.61,0.0,0.0,90,Fog,fog,2017-06-12 07:00:00,6068,0 days 00:00:00,2564
,291.21,0.0,0.0,20,Fog,fog,2017-06-12 08:00:00,5716,0 days 01:00:00,2564
,291.21,0.0,0.0,20,Mist,mist,2017-06-12 08:00:00,5716,0 days 00:00:00,2564
,293.15,0.0,0.0,40,Mist,mist,2017-06-12 09:00:00,4766,0 days 01:00:00,2564
,295.35,0.0,0.0,75,Mist,mist,2017-06-12 10:00:00,4229,0 days 01:00:00,2564
,296.77,0.0,0.0,40,Clouds,scattered clouds,2017-06-12 11:00:00,4515,0 days 01:00:00,2564
,298.86,0.0,0.0,40,Clouds,scattered clouds,2017-06-12 12:00:00,4880,0 days 01:00:00,2564
,300.02,0.0,0.0,75,Clouds,broken clouds,2017-06-12 13:00:00,4843,0 days 01:00:00,2564
,299.41,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-06-12 14:00:00,5002,0 days 01:00:00,2564
,297.66,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-12 15:00:00,5287,0 days 01:00:00,2564
,297.66,0.0,0.0,90,Rain,light rain,2017-06-12 15:00:00,5287,0 days 00:00:00,2564
,294.68,0.0,0.0,75,Mist,mist,2017-06-12 16:00:00,5927,0 days 01:00:00,2564
,294.68,0.0,0.0,75,Rain,moderate rain,2017-06-12 16:00:00,5927,0 days 00:00:00,2564
,294.77,0.0,0.0,75,Mist,mist,2017-06-12 17:00:00,5666,0 days 01:00:00,2564
,294.77,0.0,0.0,75,Rain,moderate rain,2017-06-12 17:00:00,5666,0 days 00:00:00,2564
,294.59,0.0,0.0,75,Rain,light rain,2017-06-12 18:00:00,4342,0 days 01:00:00,2564
,294.59,0.0,0.0,75,Mist,mist,2017-06-12 18:00:00,4342,0 days 00:00:00,2564
,295.28,0.0,0.0,90,Rain,light rain,2017-06-12 19:00:00,3056,0 days 01:00:00,2564
,295.96,0.0,0.0,75,Clouds,broken clouds,2017-06-12 20:00:00,2608,0 days 01:00:00,2564
,295.4,0.0,0.0,75,Clouds,broken clouds,2017-06-12 21:00:00,2421,0 days 01:00:00,2564
,294.02,0.0,0.0,40,Clouds,scattered clouds,2017-06-12 22:00:00,1969,0 days 01:00:00,2564
,293.34,0.0,0.0,75,Mist,mist,2017-06-12 23:00:00,1250,0 days 01:00:00,2564
,292.9,0.0,0.0,1,Clear,sky is clear,2017-06-13 00:00:00,750,0 days 01:00:00,2564
,292.55,0.0,0.0,1,Mist,mist,2017-06-13 01:00:00,423,0 days 01:00:00,2564
,292.01,0.0,0.0,1,Mist,mist,2017-06-13 02:00:00,293,0 days 01:00:00,2564
,292.22,0.0,0.0,1,Clear,sky is clear,2017-06-13 03:00:00,310,0 days 01:00:00,2564
,292.08,0.0,0.0,1,Clear,sky is clear,2017-06-13 04:00:00,883,0 days 01:00:00,2564
,292.22,0.0,0.0,1,Clear,sky is clear,2017-06-13 05:00:00,3010,0 days 01:00:00,2564
,292.22,0.0,0.0,1,Clear,sky is clear,2017-06-13 06:00:00,5800,0 days 01:00:00,2564
,292.42,0.0,0.0,75,Clouds,broken clouds,2017-06-13 07:00:00,6242,0 days 01:00:00,2564
,293.41,0.0,0.0,40,Rain,light rain,2017-06-13 08:00:00,5855,0 days 01:00:00,2564
,294.68,0.0,0.0,1,Clear,sky is clear,2017-06-13 09:00:00,5000,0 days 01:00:00,2564
,296.01,0.0,0.0,1,Clear,sky is clear,2017-06-13 10:00:00,4357,0 days 01:00:00,2564
,297.15,0.0,0.0,75,Clouds,broken clouds,2017-06-13 11:00:00,4719,0 days 01:00:00,2564
,297.95,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-06-13 12:00:00,4934,0 days 01:00:00,2564
,298.48,0.0,0.0,75,Clouds,broken clouds,2017-06-13 13:00:00,4991,0 days 01:00:00,2564
,299.75,0.0,0.0,90,Clouds,overcast clouds,2017-06-13 14:00:00,4984,0 days 01:00:00,2564
,300.75,0.0,0.0,75,Clouds,broken clouds,2017-06-13 15:00:00,5559,0 days 01:00:00,2564
,301.55,0.0,0.0,90,Clouds,overcast clouds,2017-06-13 16:00:00,6262,0 days 01:00:00,2564
,302.81,0.0,0.0,75,Clouds,broken clouds,2017-06-13 17:00:00,6006,0 days 01:00:00,2564
,303.22,0.0,0.0,75,Clouds,broken clouds,2017-06-13 18:00:00,4601,0 days 01:00:00,2564
,303.42,0.0,0.0,75,Clouds,broken clouds,2017-06-13 19:00:00,3321,0 days 01:00:00,2564
,303.15,0.0,0.0,75,Clouds,broken clouds,2017-06-13 20:00:00,3114,0 days 01:00:00,2564
,302.02,0.0,0.0,40,Clouds,scattered clouds,2017-06-13 21:00:00,2964,0 days 01:00:00,2564
,301.08,0.0,0.0,1,Clear,sky is clear,2017-06-13 22:00:00,2805,0 days 01:00:00,2564
,300.22,0.0,0.0,1,Clear,sky is clear,2017-06-13 23:00:00,1328,0 days 01:00:00,2564
,299.68,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-14 00:00:00,704,0 days 01:00:00,2564
,299.68,0.0,0.0,90,Rain,moderate rain,2017-06-14 00:00:00,704,0 days 00:00:00,2564
,295.6,0.0,0.0,75,Drizzle,light intensity drizzle,2017-06-14 01:00:00,408,0 days 01:00:00,2564
,295.6,0.0,0.0,75,Rain,heavy intensity rain,2017-06-14 01:00:00,408,0 days 00:00:00,2564
,295.6,0.0,0.0,75,Mist,mist,2017-06-14 01:00:00,408,0 days 00:00:00,2564
,295.6,0.0,0.0,75,Thunderstorm,thunderstorm,2017-06-14 01:00:00,408,0 days 00:00:00,2564
,291.75,0.0,0.0,90,Rain,heavy intensity rain,2017-06-14 02:00:00,310,0 days 01:00:00,2564
,291.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-14 02:00:00,310,0 days 00:00:00,2564
,291.75,0.0,0.0,90,Thunderstorm,thunderstorm with rain,2017-06-14 02:00:00,310,0 days 00:00:00,2564
,291.75,0.0,0.0,40,Rain,light rain,2017-06-14 03:00:00,369,0 days 01:00:00,2564
,291.75,0.0,0.0,40,Drizzle,light intensity drizzle,2017-06-14 03:00:00,369,0 days 00:00:00,2564
,291.35,0.0,0.0,20,Clouds,few clouds,2017-06-14 04:00:00,854,0 days 01:00:00,2564
,291.29,0.0,0.0,1,Clear,sky is clear,2017-06-14 05:00:00,2890,0 days 01:00:00,2564
,291.75,0.0,0.0,90,Rain,light rain,2017-06-14 06:00:00,5880,0 days 01:00:00,2564
,291.95,0.0,0.0,75,Drizzle,light intensity drizzle,2017-06-14 07:00:00,5538,0 days 01:00:00,2564
,291.95,0.0,0.0,75,Rain,light rain,2017-06-14 07:00:00,5538,0 days 00:00:00,2564
,292.75,0.0,0.0,75,Rain,light rain,2017-06-14 08:00:00,5629,0 days 01:00:00,2564
,293.94,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 09:00:00,5020,0 days 01:00:00,2564
,295.72,0.0,0.0,1,Clear,sky is clear,2017-06-14 10:00:00,4555,0 days 01:00:00,2564
,296.95,0.0,0.0,75,Clouds,broken clouds,2017-06-14 11:00:00,4866,0 days 01:00:00,2564
,297.83,0.0,0.0,75,Clouds,broken clouds,2017-06-14 12:00:00,4996,0 days 01:00:00,2564
,298.28,0.0,0.0,1,Clear,sky is clear,2017-06-14 13:00:00,4867,0 days 01:00:00,2564
,298.65,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 14:00:00,5157,0 days 01:00:00,2564
,299.62,0.0,0.0,1,Clear,sky is clear,2017-06-14 15:00:00,5681,0 days 01:00:00,2564
,300.46,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 16:00:00,6593,0 days 01:00:00,2564
,300.65,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 17:00:00,6055,0 days 01:00:00,2564
,300.82,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 18:00:00,4795,0 days 01:00:00,2564
,300.62,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 19:00:00,3535,0 days 01:00:00,2564
,300.02,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 20:00:00,3089,0 days 01:00:00,2564
,298.82,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 21:00:00,2733,0 days 01:00:00,2564
,296.41,0.0,0.0,40,Clouds,scattered clouds,2017-06-14 22:00:00,2563,0 days 01:00:00,2564
,294.28,0.0,0.0,1,Clear,sky is clear,2017-06-14 23:00:00,2347,0 days 01:00:00,2564
,292.93,0.0,0.0,1,Clear,sky is clear,2017-06-15 00:00:00,938,0 days 01:00:00,2564
,293.01,0.0,0.0,1,Clear,sky is clear,2017-06-15 01:00:00,563,0 days 01:00:00,2564
,291.75,0.0,0.0,1,Clear,sky is clear,2017-06-15 02:00:00,336,0 days 01:00:00,2564
,291.15,0.0,0.0,1,Clear,sky is clear,2017-06-15 03:00:00,381,0 days 01:00:00,2564
,290.79,0.0,0.0,1,Clear,sky is clear,2017-06-15 04:00:00,872,0 days 01:00:00,2564
,290.95,0.0,0.0,1,Clear,sky is clear,2017-06-15 05:00:00,2957,0 days 01:00:00,2564
,290.34,0.0,0.0,1,Clear,sky is clear,2017-06-15 06:00:00,5896,0 days 01:00:00,2564
,291.88,0.0,0.0,1,Clear,sky is clear,2017-06-15 07:00:00,6148,0 days 01:00:00,2564
,293.61,0.0,0.0,5,Clear,sky is clear,2017-06-15 08:00:00,5945,0 days 01:00:00,2564
,294.88,0.0,0.0,1,Clear,sky is clear,2017-06-15 09:00:00,5073,0 days 01:00:00,2564
,296.28,0.0,0.0,5,Clear,sky is clear,2017-06-15 10:00:00,4816,0 days 01:00:00,2564
,297.68,0.0,0.0,5,Clear,sky is clear,2017-06-15 11:00:00,5189,0 days 01:00:00,2564
,298.42,0.0,0.0,40,Clouds,scattered clouds,2017-06-15 12:00:00,4944,0 days 01:00:00,2564
,299.48,0.0,0.0,40,Clouds,scattered clouds,2017-06-15 13:00:00,4933,0 days 01:00:00,2564
,300.15,0.0,0.0,1,Clear,sky is clear,2017-06-15 14:00:00,5121,0 days 01:00:00,2564
,300.88,0.0,0.0,75,Clouds,broken clouds,2017-06-15 15:00:00,5802,0 days 01:00:00,2564
,301.42,0.0,0.0,75,Clouds,broken clouds,2017-06-15 16:00:00,6239,0 days 01:00:00,2564
,301.82,0.0,0.0,1,Clear,sky is clear,2017-06-15 17:00:00,5844,0 days 01:00:00,2564
,301.89,0.0,0.0,40,Clouds,scattered clouds,2017-06-15 18:00:00,4542,0 days 01:00:00,2564
,301.82,0.0,0.0,1,Clear,sky is clear,2017-06-15 19:00:00,3541,0 days 01:00:00,2564
,301.02,0.0,0.0,20,Clouds,few clouds,2017-06-15 20:00:00,3439,0 days 01:00:00,2564
,299.62,0.0,0.0,1,Clear,sky is clear,2017-06-15 21:00:00,3312,0 days 01:00:00,2564
,296.35,0.0,0.0,1,Clear,sky is clear,2017-06-15 22:00:00,2700,0 days 01:00:00,2564
,293.6,0.0,0.0,1,Clear,sky is clear,2017-06-15 23:00:00,1532,0 days 01:00:00,2564
,291.36,0.0,0.0,1,Clear,sky is clear,2017-06-16 00:00:00,890,0 days 01:00:00,2564
,291.22,0.0,0.0,1,Clear,sky is clear,2017-06-16 01:00:00,540,0 days 01:00:00,2564
,291.15,0.0,0.0,1,Clear,sky is clear,2017-06-16 02:00:00,411,0 days 01:00:00,2564
,290.68,0.0,0.0,1,Clear,sky is clear,2017-06-16 03:00:00,404,0 days 01:00:00,2564
,289.81,0.0,0.0,1,Clear,sky is clear,2017-06-16 04:00:00,889,0 days 01:00:00,2564
,290.14,0.0,0.0,1,Clear,sky is clear,2017-06-16 05:00:00,2746,0 days 01:00:00,2564
,291.15,0.0,0.0,40,Clouds,scattered clouds,2017-06-16 06:00:00,4912,0 days 01:00:00,2564
,292.35,0.0,0.0,40,Clouds,scattered clouds,2017-06-16 07:00:00,6195,0 days 01:00:00,2564
,293.02,0.0,0.0,75,Clouds,broken clouds,2017-06-16 08:00:00,5351,0 days 01:00:00,2564
,294.28,0.0,0.0,75,Rain,light rain,2017-06-16 09:00:00,4848,0 days 01:00:00,2564
,295.28,0.0,0.0,75,Clouds,broken clouds,2017-06-16 10:00:00,4563,0 days 01:00:00,2564
,296.08,0.0,0.0,75,Clouds,broken clouds,2017-06-16 11:00:00,4872,0 days 01:00:00,2564
,297.43,0.0,0.0,1,Clear,sky is clear,2017-06-16 12:00:00,5135,0 days 01:00:00,2564
,299.47,0.0,0.0,75,Clouds,broken clouds,2017-06-16 13:00:00,5101,0 days 01:00:00,2564
,301.15,0.0,0.0,75,Clouds,broken clouds,2017-06-16 14:00:00,5257,0 days 01:00:00,2564
,301.75,0.0,0.0,40,Clouds,scattered clouds,2017-06-16 15:00:00,4762,0 days 01:00:00,2564
,300.61,0.0,0.0,90,Clouds,overcast clouds,2017-06-16 16:00:00,5764,0 days 01:00:00,2564
,300.4,0.0,0.0,75,Rain,light rain,2017-06-16 17:00:00,5266,0 days 01:00:00,2564
,299.21,0.0,0.0,90,Rain,moderate rain,2017-06-16 18:00:00,4619,0 days 01:00:00,2564
,298.34,0.0,0.0,90,Rain,light rain,2017-06-16 19:00:00,3660,0 days 01:00:00,2564
,298.34,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-16 19:00:00,3660,0 days 00:00:00,2564
,297.08,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-16 20:00:00,3465,0 days 01:00:00,2564
,296.28,0.0,0.0,75,Clouds,broken clouds,2017-06-16 21:00:00,3262,0 days 01:00:00,2564
,294.97,0.0,0.0,1,Clear,sky is clear,2017-06-16 22:00:00,1688,0 days 01:00:00,2564
,293.9,0.0,0.0,1,Clear,sky is clear,2017-06-16 23:00:00,384,0 days 01:00:00,2564
,293.27,0.0,0.0,1,Clear,sky is clear,2017-06-17 00:00:00,318,0 days 01:00:00,2564
,292.09,0.0,0.0,1,Clear,sky is clear,2017-06-17 01:00:00,388,0 days 01:00:00,2564
,291.15,0.0,0.0,1,Clear,sky is clear,2017-06-17 02:00:00,667,0 days 01:00:00,2564
,289.9,0.0,0.0,1,Mist,mist,2017-06-17 03:00:00,493,0 days 01:00:00,2564
,288.49,0.0,0.0,1,Mist,mist,2017-06-17 04:00:00,531,0 days 01:00:00,2564
,287.89,0.0,0.0,1,Mist,mist,2017-06-17 05:00:00,993,0 days 01:00:00,2564
,287.78,0.0,0.0,1,Mist,mist,2017-06-17 06:00:00,1608,0 days 01:00:00,2564
,289.75,0.0,0.0,5,Clear,sky is clear,2017-06-17 07:00:00,2016,0 days 01:00:00,2564
,292.36,0.0,0.0,1,Clear,sky is clear,2017-06-17 08:00:00,2782,0 days 01:00:00,2564
,294.47,0.0,0.0,75,Clouds,broken clouds,2017-06-17 09:00:00,3468,0 days 01:00:00,2564
,296.68,0.0,0.0,75,Clouds,broken clouds,2017-06-17 10:00:00,4167,0 days 01:00:00,2564
,297.42,0.0,0.0,1,Clear,sky is clear,2017-06-17 11:00:00,4438,0 days 01:00:00,2564
,298.65,0.0,0.0,75,Clouds,broken clouds,2017-06-17 12:00:00,4624,0 days 01:00:00,2564
,299.65,0.0,0.0,75,Clouds,broken clouds,2017-06-17 13:00:00,4408,0 days 01:00:00,2564
,299.95,0.0,0.0,40,Clouds,scattered clouds,2017-06-17 14:00:00,4457,0 days 01:00:00,2564
,300.34,0.0,0.0,75,Clouds,broken clouds,2017-06-17 15:00:00,4516,0 days 01:00:00,2564
,300.95,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-06-17 16:00:00,4525,0 days 01:00:00,2564
,299.68,0.0,0.0,90,Rain,moderate rain,2017-06-17 17:00:00,4421,0 days 01:00:00,2564
,298.22,0.0,0.0,90,Rain,light rain,2017-06-17 18:00:00,4210,0 days 01:00:00,2564
,295.61,0.0,0.0,90,Rain,heavy intensity rain,2017-06-17 19:00:00,3614,0 days 01:00:00,2564
,292.42,0.0,0.0,90,Rain,proximity shower rain,2017-06-17 20:00:00,3057,0 days 01:00:00,2564
,291.59,0.0,0.0,75,Rain,moderate rain,2017-06-17 21:00:00,3651,0 days 01:00:00,2564
,291.59,0.0,0.0,75,Drizzle,drizzle,2017-06-17 21:00:00,3651,0 days 00:00:00,2564
,290.27,0.0,0.0,90,Rain,moderate rain,2017-06-17 22:00:00,3075,0 days 01:00:00,2564
,290.27,0.0,0.0,90,Mist,mist,2017-06-17 22:00:00,3075,0 days 00:00:00,2564
,290.15,0.0,0.0,90,Rain,moderate rain,2017-06-17 23:00:00,2096,0 days 01:00:00,2564
,290.21,0.0,0.0,75,Drizzle,light intensity drizzle,2017-06-18 00:00:00,1387,0 days 01:00:00,2564
,290.21,0.0,0.0,75,Mist,mist,2017-06-18 00:00:00,1387,0 days 00:00:00,2564
,290.21,0.0,0.0,75,Rain,moderate rain,2017-06-18 00:00:00,1387,0 days 00:00:00,2564
,289.86,0.0,0.0,40,Rain,heavy intensity rain,2017-06-18 01:00:00,1293,0 days 01:00:00,2564
,289.86,0.0,0.0,40,Thunderstorm,thunderstorm,2017-06-18 01:00:00,1293,0 days 00:00:00,2564
,289.4,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-18 02:00:00,754,0 days 01:00:00,2564
,289.4,0.0,0.0,90,Rain,moderate rain,2017-06-18 02:00:00,754,0 days 00:00:00,2564
,289.4,0.0,0.0,90,Drizzle,drizzle,2017-06-18 02:00:00,754,0 days 00:00:00,2564
,289.35,0.0,0.0,90,Rain,light rain,2017-06-18 03:00:00,390,0 days 01:00:00,2564
,289.01,0.0,0.0,40,Clouds,scattered clouds,2017-06-18 04:00:00,542,0 days 01:00:00,2564
,288.75,0.0,0.0,40,Clouds,scattered clouds,2017-06-18 05:00:00,647,0 days 01:00:00,2564
,288.82,0.0,0.0,75,Clouds,broken clouds,2017-06-18 06:00:00,1149,0 days 01:00:00,2564
,288.62,0.0,0.0,1,Clear,sky is clear,2017-06-18 07:00:00,1318,0 days 01:00:00,2564
,289.41,0.0,0.0,75,Clouds,broken clouds,2017-06-18 08:00:00,1868,0 days 01:00:00,2564
,290.34,0.0,0.0,75,Clouds,broken clouds,2017-06-18 09:00:00,2736,0 days 01:00:00,2564
,291.41,0.0,0.0,75,Clouds,broken clouds,2017-06-18 10:00:00,3711,0 days 01:00:00,2564
,291.75,0.0,0.0,75,Clouds,broken clouds,2017-06-18 11:00:00,4446,0 days 01:00:00,2564
,292.65,0.0,0.0,75,Clouds,broken clouds,2017-06-18 12:00:00,4906,0 days 01:00:00,2564
,293.62,0.0,0.0,75,Clouds,broken clouds,2017-06-18 13:00:00,4642,0 days 01:00:00,2564
,294.08,0.0,0.0,75,Clouds,broken clouds,2017-06-18 14:00:00,4482,0 days 01:00:00,2564
,294.48,0.0,0.0,75,Clouds,broken clouds,2017-06-18 15:00:00,4374,0 days 01:00:00,2564
,294.21,0.0,0.0,75,Clouds,broken clouds,2017-06-18 16:00:00,4469,0 days 01:00:00,2564
,294.49,0.0,0.0,40,Clouds,scattered clouds,2017-06-18 17:00:00,4175,0 days 01:00:00,2564
,294.79,0.0,0.0,40,Clouds,scattered clouds,2017-06-18 18:00:00,3885,0 days 01:00:00,2564
,294.62,0.0,0.0,1,Clear,sky is clear,2017-06-18 19:00:00,3740,0 days 01:00:00,2564
,294.02,0.0,0.0,40,Clouds,scattered clouds,2017-06-18 20:00:00,3432,0 days 01:00:00,2564
,293.02,0.0,0.0,40,Clouds,scattered clouds,2017-06-18 21:00:00,2755,0 days 01:00:00,2564
,291.55,0.0,0.0,1,Clear,sky is clear,2017-06-18 22:00:00,2374,0 days 01:00:00,2564
,290.68,0.0,0.0,1,Clear,sky is clear,2017-06-18 23:00:00,1886,0 days 01:00:00,2564
,290.688,0.0,0.0,68,Clouds,broken clouds,2017-06-19 00:00:00,798,0 days 01:00:00,2564
,288.78,0.0,0.0,75,Clouds,broken clouds,2017-06-19 01:00:00,466,0 days 01:00:00,2564
,289.55,0.0,0.0,90,Clouds,overcast clouds,2017-06-19 02:00:00,358,0 days 01:00:00,2564
,289.48,0.0,0.0,40,Clouds,scattered clouds,2017-06-19 03:00:00,343,0 days 01:00:00,2564
,289.28,0.0,0.0,1,Rain,light rain,2017-06-19 04:00:00,878,0 days 01:00:00,2564
,288.75,0.0,0.0,1,Rain,moderate rain,2017-06-19 05:00:00,2919,0 days 01:00:00,2564
,288.15,0.0,0.0,40,Clouds,scattered clouds,2017-06-19 06:00:00,5719,0 days 01:00:00,2564
,288.48,0.0,0.0,1,Clear,sky is clear,2017-06-19 07:00:00,5591,0 days 01:00:00,2564
,289.62,0.0,0.0,40,Clouds,scattered clouds,2017-06-19 08:00:00,5328,0 days 01:00:00,2564
,290.62,0.0,0.0,40,Clouds,scattered clouds,2017-06-19 09:00:00,4666,0 days 01:00:00,2564
,291.36,0.0,0.0,75,Clouds,broken clouds,2017-06-19 10:00:00,4166,0 days 01:00:00,2564
,292.15,0.0,0.0,75,Clouds,broken clouds,2017-06-19 11:00:00,4549,0 days 01:00:00,2564
,292.87,0.0,0.0,75,Clouds,broken clouds,2017-06-19 12:00:00,4835,0 days 01:00:00,2564
,293.44,0.0,0.0,75,Clouds,broken clouds,2017-06-19 13:00:00,4863,0 days 01:00:00,2564
,294.08,0.0,0.0,75,Clouds,broken clouds,2017-06-19 14:00:00,4928,0 days 01:00:00,2564
,294.15,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-06-19 15:00:00,5464,0 days 01:00:00,2564
,294.65,0.0,0.0,40,Clouds,scattered clouds,2017-06-19 16:00:00,6300,0 days 01:00:00,2564
,295.0,0.0,0.0,75,Clouds,broken clouds,2017-06-19 17:00:00,5659,0 days 01:00:00,2564
,295.01,0.0,0.0,40,Clouds,scattered clouds,2017-06-19 18:00:00,4274,0 days 01:00:00,2564
,294.8,0.0,0.0,40,Clouds,scattered clouds,2017-06-19 19:00:00,3316,0 days 01:00:00,2564
,294.65,0.0,0.0,1,Clear,sky is clear,2017-06-19 20:00:00,2821,0 days 01:00:00,2564
,293.22,0.0,0.0,20,Clouds,few clouds,2017-06-19 21:00:00,2667,0 days 01:00:00,2564
,291.15,0.0,0.0,5,Clear,sky is clear,2017-06-19 22:00:00,2286,0 days 01:00:00,2564
,289.42,0.0,0.0,1,Clear,sky is clear,2017-06-19 23:00:00,1178,0 days 01:00:00,2564
,288.01,0.0,0.0,1,Clear,sky is clear,2017-06-20 00:00:00,718,0 days 01:00:00,2564
,287.51,0.0,0.0,40,Clouds,scattered clouds,2017-06-20 01:00:00,437,0 days 01:00:00,2564
,287.79,0.0,0.0,1,Clear,sky is clear,2017-06-20 02:00:00,318,0 days 01:00:00,2564
,288.51,0.0,0.0,40,Rain,moderate rain,2017-06-20 03:00:00,346,0 days 01:00:00,2564
,288.86,0.0,0.0,40,Rain,light rain,2017-06-20 04:00:00,826,0 days 01:00:00,2564
,288.86,0.0,0.0,40,Drizzle,light intensity drizzle,2017-06-20 04:00:00,826,0 days 00:00:00,2564
,288.72,0.0,0.0,90,Rain,light rain,2017-06-20 05:00:00,2891,0 days 01:00:00,2564
,288.72,0.0,0.0,90,Rain,moderate rain,2017-06-20 06:00:00,5457,0 days 01:00:00,2564
,288.09,0.0,0.0,90,Rain,heavy intensity rain,2017-06-20 07:00:00,5665,0 days 01:00:00,2564
,288.09,0.0,0.0,90,Mist,mist,2017-06-20 07:00:00,5665,0 days 00:00:00,2564
,288.01,0.0,0.0,75,Rain,light rain,2017-06-20 08:00:00,6019,0 days 01:00:00,2564
,289.28,0.0,0.0,40,Rain,light rain,2017-06-20 09:00:00,5033,0 days 01:00:00,2564
,289.28,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-06-20 09:00:00,5033,0 days 00:00:00,2564
,290.88,0.0,0.0,40,Clouds,scattered clouds,2017-06-20 10:00:00,4424,0 days 01:00:00,2564
,292.22,0.0,0.0,1,Clear,sky is clear,2017-06-20 11:00:00,4699,0 days 01:00:00,2564
,293.79,0.0,0.0,1,Clear,sky is clear,2017-06-20 12:00:00,4841,0 days 01:00:00,2564
,294.58,0.0,0.0,40,Clouds,scattered clouds,2017-06-20 13:00:00,4849,0 days 01:00:00,2564
,295.29,0.0,0.0,40,Clouds,scattered clouds,2017-06-20 14:00:00,5049,0 days 01:00:00,2564
,296.15,0.0,0.0,40,Clouds,scattered clouds,2017-06-20 15:00:00,5561,0 days 01:00:00,2564
,296.43,0.0,0.0,40,Clouds,scattered clouds,2017-06-20 16:00:00,6395,0 days 01:00:00,2564
,296.36,0.0,0.0,40,Clouds,scattered clouds,2017-06-20 17:00:00,6221,0 days 01:00:00,2564
,296.37,0.0,0.0,40,Clouds,scattered clouds,2017-06-20 18:00:00,4710,0 days 01:00:00,2564
